Date;Doc;Description;Montant;Cpte;SsCpte;Dest
13/06/2023;15524;CPAM;39,00 €;BIL;01;Général
23/05/2023;15525;EDF (Client : 5013193405) Maison Mtvdre ;-129,82 €;BIL;01;Général
23/05/2023;15525;EDF (Client : 5013193405) Maison Mtvdre ;129,82 €;LOG;07;Montvendre
23/05/2023;15526;DARTY - Abonnement;14,99 €;LOG;03;Général
23/05/2023;15526;DARTY - Abonnement;-14,99 €;BIL;01;Général
12/05/2023;15527;MFTGS - Cotisation;247,00 €;PRS;01;MFGTS
12/05/2023;15527;MFTGS - Cotisation;-247,00 €;BIL;01;Général
13/06/2023;15528;MFTGS - Cotisation;247,00 €;PRS;01;MFGTS
13/06/2023;15528;MFTGS - Cotisation;-247,00 €;BIL;01;Général
07/06/2023;15529;MAIF - Assurance;282,66 €;BAS;01;Général
07/06/2023;15529;MAIF - Assurance;-282,66 €;BIL;01;Général
12/06/2023;15530;AXA Pension;-412,13 €;PRF;05;MC
12/06/2023;15530;AXA Pension;64,85 €;IMP;01;Général
12/06/2023;15530;AXA Pension;347,28 €;BIL;01;Général
02/06/2023;15531;Capgemini Uptevia;-56,88 €;PRF;02;MC
02/06/2023;15531;Capgemini Uptevia;56,88 €;BIL;01;Général
02/06/2023;15532;Carrefour;-20,92 €;BIL;01;Général
02/06/2023;15532;Carrefour;20,92 €;ALI;01;Général
16/06/2023;15533;Généraliste;25,00 €;SAN;01;MC
16/06/2023;15533;Généraliste;-25,00 €;BIL;01;Premier
17/06/2023;15534;Le relais de la pogne;3,80 €;ALI;01;Général
17/06/2023;15534;Le relais de la pogne;-3,80 €;BIL;01;Premier
24/06/2023;15535;Chambres pour le mariage de Valou;360,00 €;LOG;09;Général
24/06/2023;15535;Chambres pour le mariage de Valou;-360,00 €;BIL;01;Général
19/06/2023;15536;La banetière;20,75 €;ALI;01;Général
19/06/2023;15536;La banetière;-20,75 €;BIL;01;Premier
19/06/2023;15537;Carrefour;25,88 €;ALI;01;Général
19/06/2023;15537;Carrefour;5,75 €;SAN;02;Général
19/06/2023;15537;Carrefour;-31,63 €;BIL;01;Général
20/06/2023;15538;L'eau vive;31,90 €;ALI;01;Général
20/06/2023;15538;L'eau vive;-31,90 €;BIL;01;Premier
23/06/2023;15539;Galeries Lafayette;137,40 €;HAB;01;MC
23/06/2023;15539;Galeries Lafayette;-137,40 €;BIL;01;Premier
24/06/2023;15540;Au petit primeur Chabeuil;22,03 €;ALI;01;Général
24/06/2023;15540;Au petit primeur Chabeuil;-22,03 €;BIL;01;Premier
24/06/2023;15541;Laiterie des Gérentes;78,67 €;ALI;01;Général
24/06/2023;15541;Laiterie des Gérentes;-78,67 €;BIL;01;Premier
27/06/2023;15542;Court-circuit;49,42 €;ALI;01;Général
27/06/2023;15542;Court-circuit;-49,42 €;BIL;01;Premier
27/06/2023;15543;Chovin-Clément;19,80 €;ALI;01;Général
27/06/2023;15543;Chovin-Clément;-19,80 €;BIL;01;Premier
27/06/2023;15544;Ferme des Blaches;23,21 €;ALI;01;Général
27/06/2023;15544;Ferme des Blaches;-23,21 €;BIL;01;Premier
27/06/2023;15545;Retrait Société Générale;80,00 €;BIL;00;Général
27/06/2023;15545;Retrait Société Générale;-80,00 €;BIL;01;Général
27/06/2023;15546;Boulangerie école L'Aura;13,20 €;ALI;01;Général
27/06/2023;15546;Boulangerie école L'Aura;-13,20 €;BIL;01;Premier
27/06/2023;15547;Casino;13,23 €;ALI;01;Général
27/06/2023;15547;Casino;16,79 €;ALI;01;Général
27/06/2023;15547;Casino;-30,02 €;BIL;01;Premier
27/06/2023;15548;Casino;62,17 €;VOI;02;ClioBlanche
27/06/2023;15548;Casino;-62,17 €;BIL;01;Premier
27/06/2023;15549;Laiterie des Gérentes;90,11 €;ALI;01;Général
27/06/2023;15549;Laiterie des Gérentes;-90,11 €;BIL;01;Premier
22/06/2023;15550;Ostéo;-68,00 €;BIL;01;Général
22/06/2023;15550;Ostéo;68,00 €;SAN;01;MC
23/06/2023;15551;SF;-6,30 €;BIL;01;Général
23/06/2023;15551;SF;6,30 €;SAN;01;MC
27/06/2023;15552;Marché;-32,00 €;BIL;01;Général
27/06/2023;15552;Marché;32,00 €;HAB;01;MC
27/06/2023;15553;Grenier;-18,70 €;BIL;01;Général
27/06/2023;15553;Grenier;18,70 €;ALI;01;Général
27/02/2023;15554;Boulangerie école Chabeuil;16,31 €;ALI;01;Général
08/05/2023;15554;Fnac;10,00 €;LOI;03;Général
16/05/2023;15554;Horodateurs;4,10 €;VOI;01;Général
11/06/2023;15554;Essence Alixan;73,43 €;VOI;02;Dacia
24/02/2023;15554;Free Mobile;19,99 €;LOG;08;MC
24/02/2023;15554;Tag - Free Mobile;3,60 €;VOI;01;Général
27/03/2023;15554;Free Mobile;19,99 €;LOG;08;MC
26/04/2023;15554;Free Mobile;19,99 €;LOG;08;MC
26/04/2023;15554;Tag - Free Mobile;1,80 €;VOI;01;Général
14/04/2023;15554;Intermarché;67,55 €;ALI;01;Général
27/06/2023;15554;Dépenses payées par MC;-236,76 €;BIL;98;MC
27/06/2023;15555;Rbst frais MC;-214,76 €;BIL;01;Général
27/06/2023;15555;Rbst frais MC;214,76 €;BIL;98;MC
27/06/2023;15556;Marché;35,05 €;ALI;01;Général
27/06/2023;15556;Marché;-35,05 €;BIL;00;Général
01/07/2023;15557;Copropriété;-1 208,82 €;BIL;01;Général
01/07/2023;15557;Copropriété;1 208,82 €;LOG;05;3Lisses
28/06/2023;15558;Bambinos;84,40 €;HAB;01;Claire
28/06/2023;15558;Bambinos;-84,40 €;BIL;01;Premier
28/06/2023;15559;Esentiels bébé;17,70 €;SAN;02;Claire
28/06/2023;15559;Esentiels bébé;-17,70 €;BIL;01;Premier
29/06/2023;15560;L'eau vive;4,75 €;ALI;01;Général
29/06/2023;15560;L'eau vive;-27,32 €;BIL;01;Premier
29/06/2023;15560;L'eau vive;19,99 €;SAN;02;Claire
29/06/2023;15560;L'eau vive;2,58 €;SAN;02;Général
29/06/2023;15561;Monoprix;41,18 €;BIL;98;MC
29/06/2023;15561;Monoprix;-41,18 €;BIL;01;Premier
29/06/2023;15562;Au minou;9,80 €;HAB;01;Général
29/06/2023;15562;Au minou;-9,80 €;BIL;01;Premier
30/06/2023;15563;Area;10,90 €;VOI;01;Général
30/06/2023;15563;Area;-10,90 €;BIL;01;Premier
01/07/2023;15564;Parking gare TGV;1,60 €;VOI;01;Général
01/07/2023;15564;Parking gare TGV;-1,60 €;BIL;01;Premier
01/07/2023;15565;Laiterie des Gérentes;14,75 €;ALI;01;Général
01/07/2023;15565;Laiterie des Gérentes;-14,75 €;BIL;01;Premier
04/07/2023;15566;Grenier;-21,10 €;BIL;01;Général
04/07/2023;15566;Grenier;21,10 €;ALI;01;Général
04/07/2023;15567;Chovin-Clément;18,00 €;ALI;01;Général
04/07/2023;15567;Chovin-Clément;-18,00 €;BIL;01;Premier
04/07/2023;15568;Ferme des Blaches;61,85 €;ALI;01;Général
04/07/2023;15568;Ferme des Blaches;-61,85 €;BIL;01;Premier
04/07/2023;15569;Pharmacie Guttin;13,17 €;SAN;01;Général
04/07/2023;15569;Pharmacie Guttin;-13,17 €;BIL;01;Premier
04/07/2023;15570;Laiterie des Gérentes;4,99 €;ALI;01;Général
04/07/2023;15570;Laiterie des Gérentes;-4,99 €;BIL;01;Premier
04/07/2023;15571;Court-circuit;9,70 €;ALI;01;Général
04/07/2023;15571;Court-circuit;-9,70 €;BIL;01;Premier
04/07/2023;15572;Anne de Solène;227,29 €;HAB;01;Général
04/07/2023;15572;Anne de Solène;-227,29 €;BIL;01;Premier
04/07/2023;15573;La table de Limoges;9,99 €;LOI;06;Général
04/07/2023;15573;La table de Limoges;-9,99 €;BIL;01;Premier
04/07/2023;15574;Lindt;9,62 €;ALI;01;Général
04/07/2023;15574;Lindt;-9,62 €;BIL;01;Premier
04/07/2023;15575;Brasserie;48,00 €;ALI;02;Général
04/07/2023;15575;Brasserie;-48,00 €;BIL;01;Premier
04/07/2023;15576;Cash Bio Markal;192,93 €;ALI;01;Général
04/07/2023;15576;Cash Bio Markal;-216,34 €;BIL;01;Premier
04/07/2023;15576;Cash Bio Markal;23,41 €;SAN;02;Claire
04/07/2023;15577;Marché;2,00 €;ALI;01;Général
04/07/2023;15577;Répartition d'espèces;-22,00 €;BIL;00;Général
05/07/2023;15577;Répartition d'espèces;20,00 €;VOI;05;Clément
06/07/2023;15578;Grenier;-59,47 €;BIL;01;Général
06/07/2023;15578;Grenier;59,47 €;ALI;01;Général
06/07/2023;15579;Charcuterie des Limouches;113,10 €;ALI;01;Général
06/07/2023;15579;Charcuterie des Limouches;-113,10 €;BIL;01;Premier
06/07/2023;15580;Primeur Montélier;5,00 €;ALI;01;Général
06/07/2023;15580;Primeur Montélier;-5,00 €;BIL;01;Premier
06/07/2023;15581;Intermarché;62,91 €;VOI;02;ClioBlanche
06/07/2023;15581;Intermarché;-62,91 €;BIL;01;Premier
06/07/2023;15582;Intermarché;65,83 €;VOI;02;ClioBlanche
06/07/2023;15582;Intermarché;-92,75 €;BIL;01;Premier
06/07/2023;15582;Intermarché;22,34 €;LOG;02;Général
06/07/2023;15582;Intermarché;4,58 €;SAN;02;Général
06/07/2023;15583;Laiterie des Gérentes;97,57 €;ALI;01;Général
06/07/2023;15583;Laiterie des Gérentes;-97,57 €;BIL;01;Premier
28/05/2023;15584;Essence Clio Blanche;57,87 €;VOI;02;ClioBlanche
28/05/2023;15584;Essence tondeuse (15 l);27,20 €;LOI;05;Montvendre
29/05/2023;15584;Boulangerie;4,15 €;ALI;01;Général
29/05/2023;15584;Vis pour tondeuse;3,90 €;LOI;05;Montvendre
02/06/2023;15584;Boulangerie;3,60 €;ALI;01;Général
03/06/2023;15584;Boulangerie;10,30 €;ALI;01;Général
03/06/2023;15584;Laiterie Gérentes;18,40 €;ALI;01;Général
17/06/2023;15584;Pain;2,30 €;ALI;01;Général
23/06/2023;15584;Boulangerie;4,60 €;ALI;01;Général
23/06/2023;15584;Poisson surgelé;6,14 €;ALI;01;Général
24/06/2023;15584;Boulangerie;2,30 €;ALI;01;Général
01/07/2023;15584;Fruits et légumes;16,39 €;ALI;01;Général
08/07/2023;15584;Boulangerie;7,90 €;ALI;01;Général
08/07/2023;15584;Restaurant Sevan;260,50 €;ALI;02;Général
09/07/2023;15584;Dépenses Bruno;-425,55 €;BIL;98;Bruno
09/07/2023;15585;Remboursements Bruno;-425,55 €;BIL;01;Général
09/07/2023;15585;Remboursements Bruno;425,55 €;BIL;98;Bruno
08/07/2023;15586;Grenier;-26,34 €;BIL;01;Général
08/07/2023;15586;Grenier;26,34 €;ALI;01;Général
07/07/2023;15587;ASF;8,50 €;VOI;01;Général
07/07/2023;15587;ASF;-8,50 €;BIL;01;Premier
07/07/2023;15588;AREA;2,20 €;VOI;01;Général
07/07/2023;15588;AREA;-2,20 €;BIL;01;Premier
07/07/2023;15589;AREA;17,90 €;VOI;01;Général
07/07/2023;15589;AREA;-17,90 €;BIL;01;Premier
07/07/2023;15590;Le relais de la pogne;29,50 €;ALI;01;Général
07/07/2023;15590;Le relais de la pogne;-29,50 €;BIL;01;Premier
08/07/2023;15591;Charcuterie des Limouches;158,74 €;ALI;01;Général
08/07/2023;15591;Charcuterie des Limouches;-158,74 €;BIL;01;Premier
08/07/2023;15592;Fruits et légumes;26,34 €;ALI;01;Général
08/07/2023;15592;Répartition d'espèces;-26,34 €;BIL;00;Général
08/07/2023;15593;Pleine lune;51,40 €;ALI;01;Général
08/07/2023;15593;Pleine lune;-51,40 €;BIL;01;Premier
08/07/2023;15594;Decathlon;40,00 €;LOI;03;Général
08/07/2023;15594;Decathlon;-52,00 €;BIL;01;Premier
08/07/2023;15594;Decathlon;8,00 €;HAB;01;Général
08/07/2023;15594;Decathlon;4,00 €;HAb;01;Baptiste
08/07/2023;15595;Horodateurs;2,20 €;VOI;01;Général
08/07/2023;15595;Horodateurs;-2,20 €;BIL;01;Premier
08/07/2023;15596;Bayard;10,00 €;HAB;01;Baptiste
08/07/2023;15596;Bayard;-10,00 €;BIL;01;Premier
08/07/2023;15597;Bayard;97,83 €;HAB;01;Clément
08/07/2023;15597;Bayard;-97,83 €;BIL;01;Premier
08/07/2023;15598;Anne de Solène;29,75 €;HAb;01;Général
08/07/2023;15598;Anne de Solène;-29,75 €;BIL;01;Premier
10/07/2023;15599;Boulangerie école L'Aura;5,80 €;ALI;01;Général
10/07/2023;15599;Boulangerie école L'Aura;-5,80 €;BIL;01;Premier
10/07/2023;15600;Sandro;82,60 €;LOI;06;Général
10/07/2023;15600;Sandro;-82,60 €;BIL;01;Premier
10/07/2023;15601;Total;70,99 €;VOI;02;ClioBlanche
10/07/2023;15601;Total;-70,99 €;BIL;01;Premier
10/07/2023;15602;Levi's;153,00 €;HAB;01;Baptiste
10/07/2023;15602;Levi's;-153,00 €;BIL;01;Premier
10/07/2023;15603;Area;10,90 €;VOI;01;Général
10/07/2023;15603;Area;-10,90 €;BIL;01;Premier
13/07/2023;15604;Solde de gestion Esthetic Center;-1 258,90 €;RFN;01;Texto
13/07/2023;15604;Solde de gestion Esthetic Center;1 258,90 €;BIL;01;Général
14/07/2023;15605;Ithurrico Etchea - Copropriete;161,92 €;RFN;01;Texto
14/07/2023;15605;Ithurrico Etchea - Copropriété;-161,92 €;BIL;01;Général
10/07/2023;15606;Divers alimentation;5,66 €;VOI;01;Général
11/07/2023;15606;Parking Grenoble;4,00 €;VOI;01;Général
11/07/2023;15606;Répartition d'espèces;-260,66 €;BIL;00;Général
11/07/2023;15606;Parking Grenoble;3,00 €;VOI;01;Général
15/07/2023;15606;Messe Valou & Thibaud;20,00 €;LOI;06;Général
15/07/2023;15606;Cagnotte Valou & Thibaud;160,00 €;LOI;06;Général
17/07/2023;15606;Osteo;68,00 €;SAN;01;Baptiste
14/07/2023;15607;Cadeau Baptiste;20,00 €;LOI;03;Baptiste
14/07/2023;15607;Cadeau Baptiste;-20,00 €;BIL;00;Général
15/07/2023;15608;Retrait Société Générale;250,00 €;BIL;00;Général
15/07/2023;15608;Retrait Société Générale;-250,00 €;BIL;01;Général
11/07/2023;15609;L'autre moi;111,90 €;SAN;02;Général
11/07/2023;15609;L'autre moi;-111,90 €;BIL;01;Premier
11/07/2023;15610;Horodateurs;3,50 €;VOI;01;Général
11/07/2023;15610;Horodateurs;-3,50 €;BIL;01;Premier
11/07/2023;15611;Galeries Lafayette;29,00 €;HAB;01;MC
11/07/2023;15611;Galeries Lafayette;-39,80 €;BIL;01;Premier
11/07/2023;15611;Galeries Lafayette;10,80 €;HAB;01;MC
11/07/2023;15612;Mercerie;54,80 €;HAB;01;Général
11/07/2023;15612;Au minou;-54,80 €;BIL;01;Premier
11/07/2023;15613;Les Capucins;149,70 €;ALI;02;Général
11/07/2023;15613;Les Capucins;-149,70 €;BIL;01;Premier
12/07/2023;15614;Carrefour;25,81 €;ALI;01;Général
12/07/2023;15614;Carrefour;45,36 €;LOG;02;Général
12/07/2023;15614;Carrefour;11,89 €;SAN;02;Général
12/07/2023;15614;Carrefour;7,65 €;SAN;02;Claire
12/07/2023;15614;Carrefour;-90,71 €;BIL;01;Général
13/07/2023;15615;Melean;122,08 €;ALI;01;Général
13/07/2023;15615;Melean;-122,08 €;BIL;01;Premier
13/07/2023;15616;Union primeurs;58,47 €;ALI;01;Général
13/07/2023;15616;Union primeurs;-58,47 €;BIL;01;Premier
13/07/2023;15617;L'eau vive;28,21 €;ALI;01;Général
13/07/2023;15617;L'eau vive;-28,21 €;BIL;01;Premier
13/07/2023;15618;Momie Manga;78,30 €;LOI;03;Général
13/07/2023;15618;Momie Manga;-78,30 €;BIL;01;Premier
13/07/2023;15619;Carrefour;6,79 €;ALI;01;Général
13/07/2023;15619;Carrefour;-6,79 €;BIL;01;Général
13/07/2023;15620;Le p'tit festif;17,60 €;LOI;06;Général
13/07/2023;15620;Le p'tit festif;-17,60 €;BIL;01;Premier
18/07/2023;15621;Au vieux campeur;39,00 €;LOI;03;Général
18/07/2023;15621;Au vieux campeur;-39,00 €;BIL;01;Premier
18/07/2023;15622;Au vieux campeur;82,20 €;HAB;01;Baptiste
18/07/2023;15622;Au vieux campeur;-82,20 €;BIL;01;Premier
18/07/2023;15623;Parking CdB;2,60 €;VOI;01;Général
18/07/2023;15623;Parking CdB;-2,60 €;BIL;01;Premier
18/07/2023;15624;Carrefour;-89,06 €;BIL;01;Général
18/07/2023;15624;Carrefour;74,14 €;ALI;01;Général
18/07/2023;15624;Carrefour;3,09 €;SAN;02;Général
18/07/2023;15624;Carrefour;19,92 €;LOG;02;Général
18/07/2023;15624;Cagnotte;-8,09 €;REX;01;Général
19/07/2023;15625;L'eau vive;17,84 €;ALI;01;Général
19/07/2023;15625;L'eau vive;-17,84 €;BIL;01;Premier
23/07/2023;15626;Remboursement frais Bruno;-349,31 €;BIL;01;Général
14/07/2023;15626;Boulangerie;10,35 €;ALI;01;Général
15/07/2023;15626;Alimentation;29,79 €;ALI;01;Général
16/07/2023;15626;Area;2,10 €;VOI;01;Général
21/07/2023;15626;Essence Clio 2;66,55 €;VOI;02;ClioBlanche
22/07/2023;15626;Boulangerie;4,60 €;ALI;01;Général
22/07/2023;15626;Restaurant La Chapelle (Cyp,Cla,A&B,BMC);179,00 €;ALI;02;Général
23/07/2023;15626;Essence Clio Campus;56,92 €;VOI;02;ClioCampus
08/06/2023;15627;Epicuria;3,75 €;ALI;01;Général
08/06/2023;15627;Epicuria;-3,75 €;BIL;01;Premier
05/07/2023;15628;Arrêté compte VISA Premier;-1 278,58 €;BIL;01;Général
05/07/2023;15628;Arrêté compte VISA Premier;1 278,58 €;BIL;01;Premier
03/07/2023;15629;ESBJ - Rémunération;-3 300,00 €;PRF;01;Bruno
03/07/2023;15629;ESBJ - Rémunération;3 300,00 €;BIL;01;Général
17/06/2023;15630;Jazz - Duo -50%;6,30 €;BAS;05;Général
17/06/2023;15630;Jazz - Duo -50%;-6,30 €;BIL;01;Général
17/06/2023;15630;Jazz - Cotisation;16,10 €;BAS;05;Général
17/06/2023;15630;Jazz - Cotisation;-16,10 €;BIL;01;Général
17/06/2023;15630;Jazz - Option Tranquillité Duo;0,49 €;BAS;05;Général
17/06/2023;15630;Jazz - Option Tranquillité Duo;-0,49 €;BIL;01;Général
17/06/2023;15630;Jazz - Option Tranquillité;0,70 €;BAS;05;Général
17/06/2023;15630;Jazz - Option Tranquillité;-0,70 €;BIL;01;Général
27/07/2023;15631;Orange  - N° client 0104525563 - 06 83 73 66 48;31,39 €;LOG;08;Clément
27/07/2023;15631;Orange  - N° client 0104525563 - 06 83 73 66 48;-31,39 €;BIL;01;Général
27/06/2023;15632;Free Mobile -  - Tél 06 87 30 38 42;19,99 €;LOG;08;MC
27/06/2023;15632;Free Mobile -  - Tél 06 87 30 38 42;-19,99 €;BIL;01;Général
03/07/2023;15633;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;19,99 €;LOG;08;Baptiste
03/07/2023;15633;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;-19,99 €;BIL;01;Général
03/07/2023;15633;Free Mobile - 1597 1829 - Tél 06 48 55 53 00;19,99 €;LOG;08;Arnaud
03/07/2023;15633;Free Mobile - 1597 1829 - Tél 06 48 55 53 00;-19,99 €;BIL;01;Général
21/06/2023;15634;CPAM;-23,00 €;PRS;01;CPAM
21/06/2023;15634;CPAM;23,00 €;BIL;01;Général
19/06/2023;15635;EDF (Client : 6017060888) Mtvdre Gd Père;-38,97 €;BIL;01;Général
19/06/2023;15635;EDF (Client : 6017060888) Mtvdre Gd Père;38,97 €;LOG;07;Montvendre
26/06/2023;15636;EDF (Client : 5016065031) Meylan RDC;-89,34 €;BIL;01;Général
26/06/2023;15636;EDF (Client : 5016065031) Meylan RDC;89,34 €;LOG;07;Général
27/06/2023;15637;EDF(Client : 5016346605) Meylan 1er;-81,38 €;BIL;01;Général
27/06/2023;15637;EDF(Client : 5016346605) Meylan 1er;81,38 €;LOG;07;Général
21/06/2023;15638;DARTY - Abonnement;14,99 €;LOG;03;Général
21/06/2023;15638;DARTY - Abonnement;-14,99 €;BIL;01;Général
07/07/2023;15639;MAIF - Assurance;282,66 €;BAS;01;Général
07/07/2023;15639;MAIF - Assurance;-282,66 €;BIL;01;Général
10/07/2023;15640;MFTGS - Cotisation;247,00 €;PRS;01;MFGTS
10/07/2023;15640;MFTGS - Cotisation;-247,00 €;BIL;01;Général
28/06/2023;15641;AXA Pension;-375,72 €;PRF;05;MC
28/06/2023;15641;AXA Pension;59,12 €;IMP;01;Général
28/06/2023;15641;AXA Pension;316,60 €;BIL;01;Général
05/07/2023;15642;CPAM Pension;-715,89 €;PRF;05;MC
05/07/2023;15642;CPAM Pension - Prélèvement à la source;112,65 €;IMP;01;Général
05/07/2023;15642;CPAM Pension;603,24 €;BIL;01;Général
07/07/2023;15643;Virement reçu : cadeau Baptiste ;-40,00 €;LOI;03;Baptiste
07/07/2023;15643;Virement reçu : cadeau Baptiste ;40,00 €;BIL;01;Général
16/07/2023;15644;Mariage Valou & Thibaud;-1 000,00 €;BIL;01;Général
16/07/2023;15644;Mariage Valou & Thibaud;500,00 €;LOI;06;Général
16/07/2023;15644;Mariage Valou & Thibaud;500,00 €;BIL;98;MC
17/07/2023;15645;Gastro;-30,00 €;BIL;01;Général
17/07/2023;15645;Gastro;30,00 €;SAN;01;MC
20/07/2023;15646;SF;-6,30 €;BIL;01;Général
20/07/2023;15646;SF;6,30 €;SAN;01;MC
20/07/2023;15647;Dentiste Bruno;-216,20 €;BIL;01;Général
20/07/2023;15647;Dentiste Bruno;216,20 €;SAN;01;MC
22/07/2023;15648;MC;-10,00 €;BIL;01;Général
22/07/2023;15648;MC;10,00 €;BIL;98;MC
23/07/2023;15649;Grenier;-22,10 €;BIL;01;Général
23/07/2023;15649;Grenier;22,10 €;ALI;01;Général
19/07/2023;15650;Pharmacie des Béalières;34,09 €;SAN;01;Général
19/07/2023;15650;Pharmacie des Béalières;-34,09 €;BIL;01;Premier
13/07/2023;15651;Divers alimentation;4,90 €;ALI;01;Général
14/07/2023;15651;Cadeau Baptiste;-40,00 €;LOI;03;Baptiste
20/07/2023;15651;Parking Grenoble;2,00 €;VOI;01;Général
20/07/2023;15651;Répartition d'espèces;-90,90 €;BIL;00;Général
21/07/2023;15651;Sandwichs Laffrey ;34,00 €;ALI;02;Général
22/07/2023;15651;Donné pour rando;70,00 €;LOI;03;Baptiste
22/07/2023;15651;Donné pour rando;20,00 €;LOI;03;Arnaud
20/07/2023;15652;Fnac;53,53 €;LOG;02;Général
20/07/2023;15652;Fnac;-82,48 €;BIL;01;Premier
20/07/2023;15652;Fnac;17,00 €;LOI;03;Général
20/07/2023;15652;Fnac;11,95 €;LOI;03;Baptiste
20/07/2023;15653;Fnac;94,99 €;LOI;06;Général
20/07/2023;15653;Fnac;-94,99 €;LOI;06;Général
20/07/2023;15654;Pharmacie des Béalières;15,70 €;SAN;01;Claire
20/07/2023;15654;Pharmacie des Béalières;-15,70 €;BIL;01;Premier
20/07/2023;15655;Essentiels bébé;44,80 €;LOI;06;Général
20/07/2023;15655;Essentiels bébé;-44,80 €;BIL;01;Premier
20/07/2023;15656;Decathlon;30,50 €;ALI;02;A&B
20/07/2023;15656;Decathlon;-30,50 €;BIL;01;Premier
21/07/2023;15657;Parking Laffrey;5,50 €;VOI;01;Général
21/07/2023;15657;Parking Laffrey;-5,50 €;BIL;01;Premier
22/07/2023;15658;La Poste;4,95 €;LOG;10;Général
22/07/2023;15658;La Poste;-4,95 €;BIL;01;Premier
22/07/2023;15659;Pharmacie des Béalières;3,04 €;SAN;01;A&B
22/07/2023;15659;Pharmacie des Béalières;-3,04 €;BIL;01;Premier
22/07/2023;15660;Pharmacie des Béalières;20,25 €;SAN;01;A&B
22/07/2023;15660;Pharmacie des Béalières;-20,25 €;BIL;01;Premier
23/07/2023;15661;Rbst frais MC à la famille;-81,95 €;BIL;98;MC
08/07/2023;15661;Jerem;44,00 €;HAB;01;Clément
08/07/2023;15661;Jerem;27,90 €;HAB;01;Général
10/07/2023;15661;Boulangerie école L'Aura;10,05 €;ALI;01;Général
23/07/2023;15662;Remboursement frais à la famille;-469,23 €;BIL;98;MC
23/07/2023;15662;Remboursement frais à la famille;469,23 €;BIL;01;Général
25/07/2023;15663;Plant marché;3,00 €;ALI;00;Général
25/07/2023;15663;Répartition d'espèces;-3,00 €;BIL;00;Général
25/07/2023;15664;Chovin-Clément;18,00 €;ALI;01;Général
25/07/2023;15664;Chovin-Clément;-18,00 €;BIL;01;Premier
25/07/2023;15665;Boulangerie école L'Aura;10,60 €;ALI;01;Général
25/07/2023;15665;Boulangerie école L'Aura;-10,60 €;BIL;01;Premier
25/07/2023;15666;Ferme des Blaches;7,00 €;ALI;01;Général
25/07/2023;15666;Ferme des Blaches;-7,00 €;BIL;01;Premier
25/07/2023;15667;Laiterie des Gérentes;64,44 €;ALI;01;Général
25/07/2023;15667;Laiterie des Gérentes;-64,44 €;BIL;01;Premier
25/07/2023;15668;Casino;24,86 €;ALI;01;Général
25/07/2023;15668;Casino;-32,60 €;BIL;01;Premier
25/07/2023;15668;Casino;7,74 €;LOG;02;Général
28/07/2023;15669;Anniversaire Clément : 30 ans !;-300,00 €;BIL;01;Général
28/07/2023;15669;Anniversaire Clément : 30 ans !;300,00 €;LOI;03;Clément
12/07/2023;15670;POLE EMPLOI - ARE;-1 112,40 €;PRF;01;MC
12/07/2023;15670;POLE EMPLOI - ARE - Prélèvement à la source;169,20 €;IMP;01;Général
12/07/2023;15670;POLE EMPLOI - ARE;943,20 €;BIL;01;Général
11/08/2023;15671;Eau - Grenoble Metropole;135,09 €;LOG;06;Général
11/08/2023;15671;Eau - Grenoble Metropole;-135,09 €;BIL;01;Général
11/08/2023;15672;Eau - Grenoble Metropole;68,58 €;LOG;06;Général
11/08/2023;15672;Eau - Grenoble Metropole;-68,58 €;BIL;01;Général
10/08/2023;15673;Gaz Engie;49,00 €;LOG;07;Général
10/08/2023;15673;Gaz Engie;53,31 €;LOG;07;Général
10/08/2023;15673;Gaz Engie;-53,31 €;BIL;01;Général
10/08/2023;15673;Gaz Engie;-49,00 €;BIL;01;Général
14/08/2023;15674;Fuel - Villaret - Acompte;-1 530,00 €;BIL;01;Général
14/08/2023;15674;Fuel - Villaret - Acompte;1 530,00 €;LOG;07;Montvendre
31/07/2023;15675;Relais de la caillette;47,19 €;VOI;02;ClioBlanche
31/07/2023;15675;Relais de la caillette;-47,19 €;BIL;01;Premier
05/08/2023;15676;Librairie Chateauneuf;9,90 €;LOI;03;Général
05/08/2023;15676;Librairie Chateauneuf;-9,90 €;BIL;01;Premier
06/08/2023;15677;Le verger d'Alixan;16,10 €;ALI;01;Général
06/08/2023;15677;Le verger d'Alixan;-16,10 €;BIL;01;Premier
06/08/2023;15678;Q-Park Valence;4,80 €;VOI;01;Général
06/08/2023;15678;Q-Park Valence;-4,80 €;BIL;01;Premier
08/08/2023;15679;Botanic;30,00 €;LOI;05;Général
08/08/2023;15679;Botanic;12,64 €;ALI;01;Général
08/08/2023;15679;Botanic;-42,64 €;BIL;01;Premier
08/08/2023;15680;Epicuria;8,55 €;ALI;01;Général
08/08/2023;15680;Epicuria;-8,55 €;BIL;01;Premier
11/08/2023;15681;Area;10,90 €;VOI;01;Général
11/08/2023;15681;Area;-10,90 €;BIL;01;Premier
11/08/2023;15682;Monceau fleurs;8,98 €;LOI;03;Claire
11/08/2023;15682;Monceau fleurs;-8,98 €;BIL;01;Premier
12/08/2023;15683;Primeur Montélier;7,01 €;ALI;01;Général
12/08/2023;15683;Primeur Montélier;-7,01 €;BIL;01;Premier
